,SchoolYear,OrganizationLevel,organizationid,OrganizationName,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,TotalTeacherCount,TotalStudentCount,StudentToTeacherRatio,AverageClassSize,Program,ProgramFormalName,ProgramTeacherCount,ProgramTeacherPercent,ProgramFTE,CertificateType,CertificateTypeCount,CertificateTypePercent,LimitedCertificateType,LimitedCertificateCount,LimitedCertificatePercent,IsEEValidated,DataAsOf
21907,2017-2018,School,101345,Talbot Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3740.0,Talbot Hill Elementary School,101345.0,37.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,5.0,0.135,1,15:22.7
21908,2017-2018,School,101346,Lindbergh Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3741.0,Lindbergh Senior High School,101346.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Conditional Certificate,1.0,0.016,1,15:22.7
21909,2017-2018,School,101346,Lindbergh Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3741.0,Lindbergh Senior High School,101346.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,4.0,0.063,1,15:22.7
21910,2017-2018,School,101346,Lindbergh Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3741.0,Lindbergh Senior High School,101346.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,1.0,0.016,1,15:22.7
21911,2017-2018,School,101346,Lindbergh Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3741.0,Lindbergh Senior High School,101346.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Other Limited Certificates,1.0,0.016,1,15:22.7
21912,2017-2018,School,101346,Lindbergh Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,3741.0,Lindbergh Senior High School,101346.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,14.0,0.21899999999999997,1,15:22.7
21913,2017-2018,School,101349,Skykomish Elementary School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2512.0,Skykomish Elementary School,101349.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,2.0,0.222,1,15:22.7
21914,2017-2018,School,101349,Skykomish Elementary School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2512.0,Skykomish Elementary School,101349.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Other Limited Certificates,1.0,0.111,1,15:22.7
21915,2017-2018,School,101349,Skykomish Elementary School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2512.0,Skykomish Elementary School,101349.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,2.0,0.222,1,15:22.7
21916,2017-2018,School,101350,Skykomish High School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2513.0,Skykomish High School,101350.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,2.0,0.222,1,15:22.7
21917,2017-2018,School,101350,Skykomish High School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2513.0,Skykomish High School,101350.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Other Limited Certificates,1.0,0.111,1,15:22.7
21918,2017-2018,School,101350,Skykomish High School,King,Puget Sound Educational Service District 121,100006.0,17404.0,Skykomish School District,100238.0,2513.0,Skykomish High School,101350.0,9.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,2.0,0.222,1,15:22.7
21919,2017-2018,School,101357,Bellevue High School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2701.0,Bellevue High School,101357.0,81.0,,,,All,,,,,Limited Certificate Detail,,,Conditional Certificate,1.0,0.012,1,15:22.7
21920,2017-2018,School,101357,Bellevue High School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2701.0,Bellevue High School,101357.0,81.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,6.0,0.07400000000000001,1,15:22.7
21921,2017-2018,School,101357,Bellevue High School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2701.0,Bellevue High School,101357.0,81.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,2.0,0.025,1,15:22.7
21922,2017-2018,School,101357,Bellevue High School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2701.0,Bellevue High School,101357.0,81.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,15.0,0.185,1,15:22.7
21923,2017-2018,School,101358,Enatai Elementary School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2846.0,Enatai Elementary School,101358.0,38.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,11.0,0.289,1,15:22.7
21924,2017-2018,School,101359,Clyde Hill Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,2847.0,Clyde Hill Elementary,101359.0,33.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,10.0,0.303,1,15:22.7
21925,2017-2018,School,101360,Eastgate Elementary School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3036.0,Eastgate Elementary School,101360.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,8.0,0.235,1,15:22.7
21926,2017-2018,School,101361,Stevenson Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3100.0,Stevenson Elementary,101361.0,40.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Certificate,2.0,0.05,1,15:22.7
21927,2017-2018,School,101361,Stevenson Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3100.0,Stevenson Elementary,101361.0,40.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,1.0,0.025,1,15:22.7
21928,2017-2018,School,101361,Stevenson Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3100.0,Stevenson Elementary,101361.0,40.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,10.0,0.25,1,15:22.7
21929,2017-2018,School,101362,Highland Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3166.0,Highland Middle School,101362.0,38.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,2.0,0.053,1,15:22.7
21930,2017-2018,School,101362,Highland Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3166.0,Highland Middle School,101362.0,38.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Certificate,2.0,0.053,1,15:22.7
21931,2017-2018,School,101362,Highland Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3166.0,Highland Middle School,101362.0,38.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,1.0,0.026000000000000002,1,15:22.7
21932,2017-2018,School,101362,Highland Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3166.0,Highland Middle School,101362.0,38.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,6.0,0.158,1,15:22.7
21933,2017-2018,School,101363,Woodridge Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3167.0,Woodridge Elementary,101363.0,42.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,2.0,0.048,1,15:22.7
21934,2017-2018,School,101363,Woodridge Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3167.0,Woodridge Elementary,101363.0,42.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,10.0,0.23800000000000002,1,15:22.7
21935,2017-2018,School,101364,Phantom Lake Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3168.0,Phantom Lake Elementary,101364.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,1.0,0.028999999999999998,1,15:22.7
21936,2017-2018,School,101364,Phantom Lake Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3168.0,Phantom Lake Elementary,101364.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Other Limited Certificates,1.0,0.028999999999999998,1,15:22.7
21937,2017-2018,School,101364,Phantom Lake Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3168.0,Phantom Lake Elementary,101364.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,12.0,0.353,1,15:22.7
21938,2017-2018,School,101365,Puesta del Sol Elementary School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3224.0,Puesta del Sol Elementary School,101365.0,28.0,,,,All,,,,,Limited Certificate Detail,,,Conditional Certificate,1.0,0.036000000000000004,1,15:22.7
21939,2017-2018,School,101365,Puesta del Sol Elementary School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3224.0,Puesta del Sol Elementary School,101365.0,28.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Certificate,1.0,0.036000000000000004,1,15:22.7
21940,2017-2018,School,101365,Puesta del Sol Elementary School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3224.0,Puesta del Sol Elementary School,101365.0,28.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,9.0,0.321,1,15:22.7
21941,2017-2018,School,101366,Lake Hills Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3225.0,Lake Hills Elementary,101366.0,36.0,,,,All,,,,,Limited Certificate Detail,,,Conditional Certificate,2.0,0.055999999999999994,1,15:22.7
21942,2017-2018,School,101366,Lake Hills Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3225.0,Lake Hills Elementary,101366.0,36.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Certificate,2.0,0.055999999999999994,1,15:22.7
21943,2017-2018,School,101366,Lake Hills Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3225.0,Lake Hills Elementary,101366.0,36.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,1.0,0.027999999999999997,1,15:22.7
21944,2017-2018,School,101366,Lake Hills Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3225.0,Lake Hills Elementary,101366.0,36.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,9.0,0.25,1,15:22.7
21945,2017-2018,School,101367,Sammamish Senior High,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3282.0,Sammamish Senior High,101367.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,4.0,0.063,1,15:22.7
21946,2017-2018,School,101367,Sammamish Senior High,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3282.0,Sammamish Senior High,101367.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Certificate,1.0,0.016,1,15:22.7
21947,2017-2018,School,101367,Sammamish Senior High,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3282.0,Sammamish Senior High,101367.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,4.0,0.063,1,15:22.7
21948,2017-2018,School,101367,Sammamish Senior High,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3282.0,Sammamish Senior High,101367.0,64.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,14.0,0.21899999999999997,1,15:22.7
21949,2017-2018,School,101368,Tyee Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3283.0,Tyee Middle School,101368.0,58.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,14.0,0.24100000000000002,1,15:22.7
21950,2017-2018,School,101371,Chinook Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3338.0,Chinook Middle School,101371.0,55.0,,,,All,,,,,Limited Certificate Detail,,,Conditional CTE Certificate,1.0,0.018000000000000002,1,15:22.7
21951,2017-2018,School,101371,Chinook Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3338.0,Chinook Middle School,101371.0,55.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,2.0,0.036000000000000004,1,15:22.7
21952,2017-2018,School,101371,Chinook Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3338.0,Chinook Middle School,101371.0,55.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,15.0,0.273,1,15:22.7
21953,2017-2018,School,101372,Sherwood Forest Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3339.0,Sherwood Forest Elementary,101372.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Conditional Certificate,1.0,0.028999999999999998,1,15:22.7
21954,2017-2018,School,101372,Sherwood Forest Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3339.0,Sherwood Forest Elementary,101372.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Emergency Substitute Certificate,2.0,0.059000000000000004,1,15:22.7
21955,2017-2018,School,101372,Sherwood Forest Elementary,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3339.0,Sherwood Forest Elementary,101372.0,34.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,8.0,0.235,1,15:22.7
21956,2017-2018,School,101375,Tillicum Middle School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3435.0,Tillicum Middle School,101375.0,33.0,,,,All,,,,,Limited Certificate Detail,,,Substitute Certificate,8.0,0.242,1,15:22.7
