,SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,Test Administration (group),TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,CountMetStandard,Count of students expected to test including previously passed,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,DataAsOf
521929,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,5,SBAC,SBAC,Math,None,39.0,13.0,39.0,33.3%,0.4358974358974,0.23076923076920000,0.20512820512820000,0.1282051282051,0.33333333333330000,0.0,02/09/2022 12:00:00 AM
521943,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,3,SBAC,SBAC,ELA,None,35.0,11.0,35.0,31.4%,0.28571428571420000,0.4,0.14285714285710000,0.17142857142850000,0.3142857142857,0.0,02/09/2022 12:00:00 AM
521944,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,3,SBAC,SBAC,Math,None,35.0,14.0,35.0,40.0%,0.28571428571420000,0.3142857142857,0.3142857142857,0.08571428571420000,0.4,0.0,02/09/2022 12:00:00 AM
521946,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,4,SBAC,SBAC,ELA,None,41.0,14.0,41.0,34.1%,0.46341463414630000,0.19512195121950000,0.170731707317,0.170731707317,0.34146341463410000,0.0,02/09/2022 12:00:00 AM
521947,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,4,SBAC,SBAC,Math,None,41.0,12.0,41.0,29.3%,0.2682926829268,0.43902439024390000,0.21951219512190000,0.0731707317073,0.2926829268292,0.0,02/09/2022 12:00:00 AM
521949,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,5,SBAC,SBAC,ELA,None,39.0,15.0,39.0,38.5%,0.35897435897430000,0.2564102564102,0.2820512820512,0.10256410256410000,0.3846153846153,0.0,02/09/2022 12:00:00 AM
521952,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,115.0,40.0,115.0,34.8%,0.3739130434782,0.2782608695652,0.2,0.1478260869565,0.34782608695650000,0.0,02/09/2022 12:00:00 AM
521953,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2321.0,Dunlap Elementary School,101082.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,115.0,39.0,115.0,33.9%,0.3304347826086,0.3304347826086,0.2434782608695,0.095652173913,0.33913043478260000,0.0,02/09/2022 12:00:00 AM
522281,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,6,SBAC,SBAC,ELA,None,307.0,258.0,307.0,84.0%,0.0553745928338,0.0781758957654,0.37785016286640000,0.46254071661230000,0.8628762541806000,0.026058631921800000,02/09/2022 12:00:00 AM
522282,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,6,SBAC,SBAC,Math,None,307.0,229.0,307.0,74.6%,0.0814332247557,0.1530944625407,0.2084690553745,0.5374592833876,0.7607973421926000,0.0195439739413,02/09/2022 12:00:00 AM
522287,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,7,SBAC,SBAC,ELA,None,340.0,270.0,340.0,79.4%,0.05,0.1117647058823,0.39117647058820000,0.4029411764705,0.8307692307692000,0.0441176470588,02/09/2022 12:00:00 AM
522288,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,7,SBAC,SBAC,Math,None,341.0,265.0,341.0,77.7%,0.07624633431080000,0.1055718475073,0.30498533724340000,0.4721407624633,0.8103975535168000,0.041055718475,02/09/2022 12:00:00 AM
522293,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,8,SBAC,SBAC,ELA,None,294.0,225.0,294.0,76.5%,0.0646258503401,0.1360544217687,0.41156462585030000,0.3537414965986,0.7922535211267000,0.0340136054421,02/09/2022 12:00:00 AM
522294,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,8,SBAC,SBAC,Math,None,296.0,208.0,296.0,70.3%,0.1317567567567,0.1385135135135,0.20270270270270000,0.5,0.7222222222222000,0.027027027027000000,02/09/2022 12:00:00 AM
522301,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,941.0,753.0,941.0,80.0%,0.0563230605738,0.1083953241232,0.3931987247608,0.4070138150903,0.8292951541850000,0.0350690754516,02/09/2022 12:00:00 AM
522302,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2729.0,Eckstein Middle School,101101.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,944.0,702.0,944.0,74.4%,0.0953389830508,0.1313559322033,0.2415254237288,0.5021186440677,0.7663755458515,0.029661016949100000,02/09/2022 12:00:00 AM
522748,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,6,SBAC,SBAC,ELA,None,194.0,109.0,194.0,56.2%,0.23711340206180000,0.18556701030920000,0.2783505154639,0.2835051546391,0.5706806282722000,0.0154639175257,02/09/2022 12:00:00 AM
522749,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,6,SBAC,SBAC,Math,None,193.0,93.0,193.0,48.2%,0.2590673575129,0.2383419689119,0.17098445595850000,0.31088082901550000,0.4920634920634,0.020725388601,02/09/2022 12:00:00 AM
522753,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,7,SBAC,SBAC,ELA,None,138.0,83.0,138.0,60.1%,0.18115942028980000,0.18115942028980000,0.30434782608690000,0.29710144927530000,0.6240601503759,0.0362318840579,02/09/2022 12:00:00 AM
522754,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,7,SBAC,SBAC,Math,None,139.0,69.0,139.0,49.6%,0.21582733812940000,0.2446043165467,0.18705035971220000,0.3093525179856,0.5187969924812,0.0431654676258,02/09/2022 12:00:00 AM
522759,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,8,SBAC,SBAC,ELA,None,126.0,72.0,126.0,57.1%,0.21428571428570000,0.1825396825396,0.4603174603174,0.1111111111111,0.5901639344262,0.031746031746,02/09/2022 12:00:00 AM
522760,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,8,SBAC,SBAC,Math,None,126.0,32.0,126.0,25.4%,0.4444444444444,0.2539682539682,0.1349206349206,0.11904761904760000,0.2666666666666,0.047619047619,02/09/2022 12:00:00 AM
522766,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,458.0,264.0,458.0,57.6%,0.2139737991266,0.18340611353710000,0.3362445414847,0.240174672489,0.591928251121,0.026200873362400000,02/09/2022 12:00:00 AM
522767,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,5485.0,Edmonds S. Meany Middle School,106068.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,458.0,194.0,458.0,42.4%,0.296943231441,0.24454148471610000,0.16593886462880000,0.25764192139730000,0.4389140271493,0.034934497816500000,02/09/2022 12:00:00 AM
523165,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,3,SBAC,SBAC,ELA,None,35.0,11.0,35.0,31.4%,0.42857142857140000,0.2285714285714,0.2285714285714,0.08571428571420000,0.3235294117647,0.0285714285714,02/09/2022 12:00:00 AM
523166,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,3,SBAC,SBAC,Math,None,35.0,15.0,35.0,42.9%,0.2571428571428,0.28571428571420000,0.28571428571420000,0.14285714285710000,0.44117647058820000,0.0285714285714,02/09/2022 12:00:00 AM
523168,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,4,SBAC,SBAC,ELA,None,54.0,9.0,54.0,16.7%,0.5925925925925,0.24074074074070000,0.1296296296296,0.037037037037,0.16666666666660000,0.0,02/09/2022 12:00:00 AM
523169,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,4,SBAC,SBAC,Math,None,54.0,10.0,54.0,18.5%,0.5185185185185000,0.2592592592592,0.16666666666660000,0.0185185185185,0.1923076923076,0.037037037037,02/09/2022 12:00:00 AM
523171,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,5,SBAC,SBAC,ELA,None,40.0,14.0,40.0,35.0%,0.525,0.125,0.275,0.075,0.35,0.0,02/09/2022 12:00:00 AM
523172,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,5,SBAC,SBAC,Math,None,40.0,10.0,40.0,25.0%,0.45,0.3,0.075,0.175,0.25,0.0,02/09/2022 12:00:00 AM
523175,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,129.0,34.0,129.0,26.4%,0.5271317829457,0.2015503875968,0.2015503875968,0.062015503875900000,0.265625,0.007751937984400000,02/09/2022 12:00:00 AM
523176,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2118.0,Emerson Elementary School,101049.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,129.0,35.0,129.0,27.1%,0.4263565891472,0.27906976744180000,0.1705426356589,0.1007751937984,0.2777777777777,0.0232558139534,02/09/2022 12:00:00 AM
523509,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,3,SBAC,SBAC,ELA,None,101.0,86.0,101.0,85.1%,0.039603960396,0.079207920792,0.1386138613861,0.7128712871287000,0.8775510204081000,0.029702970297,02/09/2022 12:00:00 AM
523510,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,3,SBAC,SBAC,Math,None,101.0,84.0,101.0,83.2%,0.029702970297,0.1089108910891,0.1584158415841,0.6732673267326,0.8571428571428000,0.029702970297,02/09/2022 12:00:00 AM
523511,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,4,SBAC,SBAC,ELA,None,96.0,77.0,96.0,80.2%,0.0625,0.1145833333333,0.125,0.6770833333333000,0.8191489361702,0.020833333333300000,02/09/2022 12:00:00 AM
523512,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,4,SBAC,SBAC,Math,None,96.0,78.0,96.0,81.3%,0.0625,0.10416666666660000,0.16666666666660000,0.6458333333333000,0.8297872340425,0.020833333333300000,02/09/2022 12:00:00 AM
523514,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,5,SBAC,SBAC,ELA,None,100.0,91.0,100.0,91.0%,0.03,0.04,0.18,0.73,0.9285714285714000,0.02,02/09/2022 12:00:00 AM
523515,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,5,SBAC,SBAC,Math,None,99.0,89.0,99.0,89.9%,0.030303030303,0.050505050505000000,0.1515151515151,0.7474747474747000,0.9175257731958000,0.020202020202000000,02/09/2022 12:00:00 AM
523518,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,297.0,254.0,297.0,85.5%,0.043771043771,0.077441077441,0.1481481481481,0.7070707070707,0.8758620689655,0.023569023569,02/09/2022 12:00:00 AM
523519,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3518.0,Fairmount Park Elementary School,101135.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,296.0,251.0,296.0,84.8%,0.0405405405405,0.08783783783780000,0.1587837837837,0.6891891891891,0.8685121107266,0.023648648648600000,02/09/2022 12:00:00 AM
523830,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2182.0,Franklin High School,101062.0,P,All,All Students,10,SBAC,SBAC,ELA,None,264.0,190.0,264.0,72.0%,0.1098484848484,0.14015151515150000,0.34090909090900000,0.3787878787878,0.7421875,0.030303030303,02/09/2022 12:00:00 AM
523831,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2182.0,Franklin High School,101062.0,P,All,All Students,10,SBAC,SBAC,Math,None,267.0,145.0,267.0,54.3%,0.2059925093632,0.1872659176029,0.20224719101120000,0.34082397003740000,0.58,0.063670411985,02/09/2022 12:00:00 AM
523840,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2182.0,Franklin High School,101062.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,264.0,190.0,264.0,72.0%,0.1098484848484,0.14015151515150000,0.34090909090900000,0.3787878787878,0.7421875,0.030303030303,02/09/2022 12:00:00 AM
523841,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2182.0,Franklin High School,101062.0,P,All,All Students,All Grades,SBAC,SBAC,Math,None,267.0,145.0,267.0,54.3%,0.2059925093632,0.1872659176029,0.20224719101120000,0.34082397003740000,0.58,0.063670411985,02/09/2022 12:00:00 AM
524160,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,3,SBAC,SBAC,ELA,None,93.0,75.0,93.0,80.6%,0.05376344086020000,0.1290322580645,0.21505376344080000,0.5913978494623,0.8152173913043000,0.010752688172,02/09/2022 12:00:00 AM
524161,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,3,SBAC,SBAC,Math,None,93.0,73.0,93.0,78.5%,0.05376344086020000,0.15053763440860000,0.33333333333330000,0.4516129032258,0.7934782608695,0.010752688172,02/09/2022 12:00:00 AM
524163,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,4,SBAC,SBAC,ELA,None,98.0,84.0,98.0,85.7%,0.05102040816320000,0.0816326530612,0.1530612244897,0.7040816326530000,0.8659793814432,0.0102040816326,02/09/2022 12:00:00 AM
524164,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,4,SBAC,SBAC,Math,None,98.0,84.0,98.0,85.7%,0.0408163265306,0.0918367346938,0.23469387755100000,0.6224489795918,0.8659793814432,0.0102040816326,02/09/2022 12:00:00 AM
524166,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,5,SBAC,SBAC,ELA,None,94.0,84.0,94.0,89.4%,0.0212765957446,0.08510638297870000,0.29787234042550000,0.5957446808510000,0.8936170212765000,0.0,02/09/2022 12:00:00 AM
524167,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,5,SBAC,SBAC,Math,None,94.0,62.0,94.0,66.0%,0.063829787234,0.2765957446808,0.1489361702127,0.5106382978723,0.6595744680851,0.0,02/09/2022 12:00:00 AM
524170,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,2090.0,Frantz Coe Elementary School,101045.0,P,All,All Students,All Grades,SBAC,SBAC,ELA,None,285.0,243.0,285.0,85.3%,0.042105263157800000,0.098245614035,0.22105263157890000,0.6315789473684,0.8586572438162000,0.0070175438596,02/09/2022 12:00:00 AM
